date,region,covid_deaths_2020
2020-09-14,Sardegna,0.0
2020-09-15,Sardegna,0.0
2020-09-16,Sardegna,0.0
2020-09-17,Sardegna,0.0
2020-09-18,Sardegna,1.0
2020-09-19,Sardegna,0.0
2020-09-20,Sardegna,0.0
2020-09-21,Sardegna,2.0
2020-09-22,Sardegna,0.0
2020-09-23,Sardegna,2.0
2020-09-24,Sardegna,3.0
2020-09-25,Sardegna,0.0
2020-09-26,Sardegna,0.0
2020-09-27,Sardegna,1.0
2020-09-28,Sardegna,1.0
2020-09-29,Sardegna,1.0
2020-09-30,Sardegna,3.0
2020-10-01,Sardegna,1.0
2020-10-02,Sardegna,0.0
2020-10-03,Sardegna,0.0
2020-10-04,Sardegna,1.0
2020-10-05,Sardegna,0.0
2020-10-06,Sardegna,1.0
2020-10-07,Sardegna,3.0
2020-10-08,Sardegna,1.0
2020-10-09,Sardegna,0.0
2020-10-10,Sardegna,0.0
2020-10-11,Sardegna,4.0
2020-10-12,Sardegna,1.0
2020-10-13,Sardegna,2.0
2020-10-14,Sardegna,0.0
2020-10-15,Sardegna,1.0
2020-10-16,Sardegna,2.0
2020-10-17,Sardegna,1.0
2020-10-18,Sardegna,2.0
2020-10-19,Sardegna,0.0
2020-10-20,Sardegna,3.0
2020-10-21,Sardegna,3.0
2020-10-22,Sardegna,1.0
2020-10-23,Sardegna,0.0
2020-10-24,Sardegna,3.0
2020-10-25,Sardegna,7.0
2020-10-26,Sardegna,1.0
2020-10-27,Sardegna,7.0
2020-10-28,Sardegna,6.0
2020-10-29,Sardegna,2.0
2020-10-30,Sardegna,7.0
2020-10-31,Sardegna,13.0
2020-11-01,Sardegna,7.0
2020-11-02,Sardegna,1.0
2020-11-03,Sardegna,4.0
2020-11-04,Sardegna,2.0
2020-11-05,Sardegna,6.0
2020-11-06,Sardegna,2.0
2020-11-07,Sardegna,4.0
2020-11-08,Sardegna,2.0
2020-11-09,Sardegna,13.0
2020-11-10,Sardegna,11.0
2020-11-11,Sardegna,14.0
2020-11-12,Sardegna,5.0
2020-11-13,Sardegna,15.0
2020-11-14,Sardegna,5.0
2020-11-15,Sardegna,4.0
2020-11-16,Sardegna,6.0
2020-11-17,Sardegna,12.0
2020-11-18,Sardegna,10.0
2020-11-19,Sardegna,12.0
2020-11-20,Sardegna,5.0
2020-11-21,Sardegna,12.0
2020-11-22,Sardegna,10.0
2020-11-23,Sardegna,6.0
2020-11-24,Sardegna,12.0
2020-11-25,Sardegna,6.0
2020-11-26,Sardegna,5.0
2020-11-27,Sardegna,9.0
2020-11-28,Sardegna,5.0
2020-11-29,Sardegna,4.0
2020-11-30,Sardegna,8.0
2020-12-01,Sardegna,5.0
2020-12-02,Sardegna,4.0
2020-12-03,Sardegna,9.0
2020-12-04,Sardegna,49.0
2020-12-05,Sardegna,13.0
2020-12-06,Sardegna,7.0
2020-12-07,Sardegna,8.0
2020-12-08,Sardegna,4.0
2020-12-09,Sardegna,6.0
2020-12-10,Sardegna,7.0
2020-12-11,Sardegna,7.0
2020-12-12,Sardegna,7.0
2020-12-13,Sardegna,7.0
2020-12-14,Sardegna,11.0
2020-12-15,Sardegna,12.0
2020-12-16,Sardegna,23.0
2020-12-17,Sardegna,11.0
2020-02-24,Sicilia,
2020-02-25,Sicilia,0.0
2020-02-26,Sicilia,0.0
2020-02-27,Sicilia,0.0
2020-02-28,Sicilia,0.0
2020-02-29,Sicilia,0.0
2020-03-01,Sicilia,0.0
2020-03-02,Sicilia,0.0
2020-03-03,Sicilia,0.0
2020-03-04,Sicilia,0.0
2020-03-05,Sicilia,0.0
2020-03-06,Sicilia,0.0
2020-03-07,Sicilia,0.0
2020-03-08,Sicilia,0.0
2020-03-09,Sicilia,0.0
2020-03-10,Sicilia,0.0
2020-03-11,Sicilia,0.0
2020-03-12,Sicilia,2.0
2020-03-13,Sicilia,0.0
2020-03-14,Sicilia,0.0
2020-03-15,Sicilia,0.0
2020-03-16,Sicilia,0.0
2020-03-17,Sicilia,1.0
2020-03-18,Sicilia,0.0
2020-03-19,Sicilia,1.0
2020-03-20,Sicilia,0.0
2020-03-21,Sicilia,2.0
2020-03-22,Sicilia,2.0
2020-03-23,Sicilia,5.0
2020-03-24,Sicilia,7.0
2020-03-25,Sicilia,5.0
2020-03-26,Sicilia,8.0
2020-03-27,Sicilia,6.0
2020-03-28,Sicilia,18.0
2020-03-29,Sicilia,8.0
2020-03-30,Sicilia,11.0
2020-03-31,Sicilia,5.0
2020-04-01,Sicilia,7.0
2020-04-02,Sicilia,5.0
2020-04-03,Sicilia,8.0
2020-04-04,Sicilia,10.0
2020-04-05,Sicilia,5.0
2020-04-06,Sicilia,7.0
2020-04-07,Sicilia,2.0
2020-04-08,Sicilia,8.0
2020-04-09,Sicilia,5.0
2020-04-10,Sicilia,10.0
2020-04-11,Sicilia,6.0
2020-04-12,Sicilia,9.0
2020-04-13,Sicilia,8.0
2020-04-14,Sicilia,4.0
2020-04-15,Sicilia,6.0
2020-04-16,Sicilia,6.0
2020-04-17,Sicilia,3.0
2020-04-18,Sicilia,6.0
2020-04-19,Sicilia,4.0
2020-04-20,Sicilia,3.0
2020-04-21,Sicilia,3.0
2020-04-22,Sicilia,2.0
2020-04-23,Sicilia,5.0
2020-04-24,Sicilia,5.0
2020-04-25,Sicilia,6.0
2020-04-26,Sicilia,4.0
2020-04-27,Sicilia,3.0
2020-04-28,Sicilia,1.0
2020-04-29,Sicilia,0.0
2020-04-30,Sicilia,3.0
2020-05-01,Sicilia,2.0
2020-05-02,Sicilia,3.0
2020-05-03,Sicilia,2.0
2020-05-04,Sicilia,2.0
2020-05-05,Sicilia,3.0
2020-05-06,Sicilia,3.0
2020-05-07,Sicilia,1.0
2020-05-08,Sicilia,2.0
2020-05-09,Sicilia,3.0
2020-05-10,Sicilia,0.0
2020-05-11,Sicilia,1.0
2020-05-12,Sicilia,4.0
2020-05-13,Sicilia,1.0
2020-05-14,Sicilia,1.0
2020-05-15,Sicilia,0.0
2020-05-16,Sicilia,2.0
2020-05-17,Sicilia,2.0
2020-05-18,Sicilia,0.0
2020-05-19,Sicilia,1.0
2020-05-20,Sicilia,0.0
2020-05-21,Sicilia,0.0
2020-05-22,Sicilia,0.0
2020-05-23,Sicilia,1.0
2020-05-24,Sicilia,0.0
2020-05-25,Sicilia,1.0
2020-05-26,Sicilia,1.0
2020-05-27,Sicilia,1.0
2020-05-28,Sicilia,0.0
2020-05-29,Sicilia,0.0
2020-05-30,Sicilia,1.0
2020-05-31,Sicilia,1.0
2020-06-01,Sicilia,0.0
2020-06-02,Sicilia,1.0
2020-06-03,Sicilia,0.0
2020-06-04,Sicilia,1.0
2020-06-05,Sicilia,0.0
2020-06-06,Sicilia,0.0
2020-06-07,Sicilia,1.0
2020-06-08,Sicilia,1.0
2020-06-09,Sicilia,0.0
2020-06-10,Sicilia,0.0
2020-06-11,Sicilia,1.0
2020-06-12,Sicilia,0.0
2020-06-13,Sicilia,0.0
2020-06-14,Sicilia,0.0
2020-06-15,Sicilia,1.0
2020-06-16,Sicilia,0.0
2020-06-17,Sicilia,0.0
2020-06-18,Sicilia,0.0
2020-06-19,Sicilia,0.0
2020-06-20,Sicilia,0.0
2020-06-21,Sicilia,0.0
2020-06-22,Sicilia,0.0
2020-06-23,Sicilia,0.0
2020-06-24,Sicilia,0.0
2020-06-25,Sicilia,0.0
2020-06-26,Sicilia,1.0
2020-06-27,Sicilia,0.0
2020-06-28,Sicilia,0.0
2020-06-29,Sicilia,0.0
2020-06-30,Sicilia,1.0
2020-07-01,Sicilia,0.0
2020-07-02,Sicilia,0.0
2020-07-03,Sicilia,0.0
2020-07-04,Sicilia,0.0
2020-07-05,Sicilia,0.0
2020-07-06,Sicilia,0.0
2020-07-07,Sicilia,0.0
2020-07-08,Sicilia,1.0
2020-07-09,Sicilia,0.0
2020-07-10,Sicilia,0.0
2020-07-11,Sicilia,0.0
2020-07-12,Sicilia,0.0
2020-07-13,Sicilia,0.0
2020-07-14,Sicilia,0.0
2020-07-15,Sicilia,0.0
2020-07-16,Sicilia,0.0
2020-07-17,Sicilia,0.0
2020-07-18,Sicilia,0.0
2020-07-19,Sicilia,0.0
2020-07-20,Sicilia,0.0
2020-07-21,Sicilia,0.0
2020-07-22,Sicilia,0.0
2020-07-23,Sicilia,0.0
2020-07-24,Sicilia,0.0
2020-07-25,Sicilia,0.0
2020-07-26,Sicilia,0.0
2020-07-27,Sicilia,0.0
2020-07-28,Sicilia,0.0
2020-07-29,Sicilia,0.0
2020-07-30,Sicilia,0.0
2020-07-31,Sicilia,0.0
2020-08-01,Sicilia,0.0
2020-08-02,Sicilia,0.0
2020-08-03,Sicilia,0.0
2020-08-04,Sicilia,1.0
2020-08-05,Sicilia,0.0
2020-08-06,Sicilia,0.0
2020-08-07,Sicilia,0.0
2020-08-08,Sicilia,0.0
2020-08-09,Sicilia,0.0
2020-08-10,Sicilia,0.0
2020-08-11,Sicilia,0.0
2020-08-12,Sicilia,0.0
2020-08-13,Sicilia,0.0
2020-08-14,Sicilia,0.0
2020-08-15,Sicilia,0.0
2020-08-16,Sicilia,1.0
2020-08-17,Sicilia,1.0
2020-08-18,Sicilia,0.0
2020-08-19,Sicilia,0.0
2020-08-20,Sicilia,0.0
2020-08-21,Sicilia,0.0
2020-08-22,Sicilia,0.0
2020-08-23,Sicilia,0.0
2020-08-24,Sicilia,0.0
2020-08-25,Sicilia,0.0
2020-08-26,Sicilia,0.0
2020-08-27,Sicilia,0.0
2020-08-28,Sicilia,0.0
2020-08-29,Sicilia,0.0
2020-08-30,Sicilia,0.0
2020-08-31,Sicilia,0.0
2020-09-01,Sicilia,1.0
2020-09-02,Sicilia,0.0
2020-09-03,Sicilia,1.0
2020-09-04,Sicilia,0.0
2020-09-05,Sicilia,1.0
2020-09-06,Sicilia,0.0
2020-09-07,Sicilia,0.0
2020-09-08,Sicilia,0.0
2020-09-09,Sicilia,0.0
2020-09-10,Sicilia,0.0
2020-09-11,Sicilia,0.0
2020-09-12,Sicilia,0.0
2020-09-13,Sicilia,1.0
2020-09-14,Sicilia,2.0
2020-09-15,Sicilia,0.0
2020-09-16,Sicilia,3.0
2020-09-17,Sicilia,0.0
2020-09-18,Sicilia,1.0
2020-09-19,Sicilia,0.0
2020-09-20,Sicilia,0.0
2020-09-21,Sicilia,3.0
2020-09-22,Sicilia,1.0
2020-09-23,Sicilia,3.0
2020-09-24,Sicilia,1.0
2020-09-25,Sicilia,2.0
2020-09-26,Sicilia,0.0
2020-09-27,Sicilia,2.0
2020-09-28,Sicilia,1.0
2020-09-29,Sicilia,1.0
2020-09-30,Sicilia,1.0
2020-10-01,Sicilia,1.0
2020-10-02,Sicilia,2.0
2020-10-03,Sicilia,3.0
2020-10-04,Sicilia,2.0
2020-10-05,Sicilia,2.0
2020-10-06,Sicilia,1.0
2020-10-07,Sicilia,4.0
2020-10-08,Sicilia,3.0
2020-10-09,Sicilia,4.0
2020-10-10,Sicilia,2.0
2020-10-11,Sicilia,1.0
2020-10-12,Sicilia,3.0
2020-10-13,Sicilia,2.0
2020-10-14,Sicilia,2.0
2020-10-15,Sicilia,7.0
2020-10-16,Sicilia,10.0
2020-10-17,Sicilia,2.0
2020-10-18,Sicilia,3.0
2020-10-19,Sicilia,3.0
2020-10-20,Sicilia,10.0
2020-10-21,Sicilia,11.0
2020-10-22,Sicilia,8.0
2020-10-23,Sicilia,11.0
2020-10-24,Sicilia,9.0
2020-10-25,Sicilia,11.0
2020-10-26,Sicilia,11.0
2020-10-27,Sicilia,10.0
2020-10-28,Sicilia,10.0
2020-10-29,Sicilia,13.0
2020-10-30,Sicilia,12.0
2020-10-31,Sicilia,18.0
2020-11-01,Sicilia,16.0
2020-11-02,Sicilia,18.0
2020-11-03,Sicilia,14.0
2020-11-04,Sicilia,19.0
2020-11-05,Sicilia,25.0
2020-11-06,Sicilia,34.0
2020-11-07,Sicilia,35.0
2020-11-08,Sicilia,13.0
2020-11-09,Sicilia,27.0
2020-11-10,Sicilia,32.0
2020-11-11,Sicilia,27.0
2020-11-12,Sicilia,40.0
2020-11-13,Sicilia,35.0
2020-11-14,Sicilia,23.0
2020-11-15,Sicilia,36.0
2020-11-16,Sicilia,36.0
2020-11-17,Sicilia,39.0
2020-11-18,Sicilia,44.0
2020-11-19,Sicilia,40.0
2020-11-20,Sicilia,43.0
2020-11-21,Sicilia,43.0
2020-11-22,Sicilia,45.0
2020-11-23,Sicilia,41.0
2020-11-24,Sicilia,48.0
2020-11-25,Sicilia,47.0
2020-11-26,Sicilia,49.0
2020-11-27,Sicilia,47.0
2020-11-28,Sicilia,43.0
2020-11-29,Sicilia,45.0
2020-11-30,Sicilia,49.0
2020-12-01,Sicilia,34.0
2020-12-02,Sicilia,27.0
2020-12-03,Sicilia,34.0
2020-12-04,Sicilia,39.0
2020-12-05,Sicilia,34.0
2020-12-06,Sicilia,36.0
2020-12-07,Sicilia,34.0
2020-12-08,Sicilia,36.0
2020-12-09,Sicilia,34.0
2020-12-10,Sicilia,32.0
2020-12-11,Sicilia,28.0
2020-12-12,Sicilia,23.0
2020-12-13,Sicilia,21.0
2020-12-14,Sicilia,32.0
2020-12-15,Sicilia,31.0
2020-12-16,Sicilia,29.0
2020-12-17,Sicilia,28.0
2020-02-24,Toscana,
2020-02-25,Toscana,0.0
2020-02-26,Toscana,0.0
2020-02-27,Toscana,0.0
2020-02-28,Toscana,0.0
2020-02-29,Toscana,0.0
2020-03-01,Toscana,0.0
2020-03-02,Toscana,0.0
2020-03-03,Toscana,0.0
2020-03-04,Toscana,0.0
2020-03-05,Toscana,0.0
2020-03-06,Toscana,0.0
2020-03-07,Toscana,0.0
2020-03-08,Toscana,0.0
2020-03-09,Toscana,1.0
2020-03-10,Toscana,0.0
2020-03-11,Toscana,0.0
2020-03-12,Toscana,4.0
2020-03-13,Toscana,0.0
2020-03-14,Toscana,1.0
2020-03-15,Toscana,2.0
2020-03-16,Toscana,6.0
2020-03-17,Toscana,3.0
2020-03-18,Toscana,5.0
2020-03-19,Toscana,16.0
2020-03-20,Toscana,9.0
2020-03-21,Toscana,25.0
2020-03-22,Toscana,19.0
2020-03-23,Toscana,18.0
2020-03-24,Toscana,20.0
2020-03-25,Toscana,13.0
2020-03-26,Toscana,16.0
2020-03-27,Toscana,19.0
2020-03-28,Toscana,21.0
2020-03-29,Toscana,17.0
2020-03-30,Toscana,16.0
2020-03-31,Toscana,13.0
2020-04-01,Toscana,9.0
2020-04-02,Toscana,15.0
2020-04-03,Toscana,22.0
2020-04-04,Toscana,17.0
2020-04-05,Toscana,18.0
2020-04-06,Toscana,25.0
2020-04-07,Toscana,19.0
2020-04-08,Toscana,23.0
2020-04-09,Toscana,16.0
2020-04-10,Toscana,46.0
2020-04-11,Toscana,13.0
2020-04-12,Toscana,28.0
2020-04-13,Toscana,23.0
2020-04-14,Toscana,20.0
2020-04-15,Toscana,18.0
2020-04-16,Toscana,29.0
2020-04-17,Toscana,17.0
2020-04-18,Toscana,16.0
2020-04-19,Toscana,19.0
2020-04-20,Toscana,30.0
2020-04-21,Toscana,19.0
2020-04-22,Toscana,19.0
2020-04-23,Toscana,18.0
2020-04-24,Toscana,19.0
2020-04-25,Toscana,18.0
2020-04-26,Toscana,18.0
2020-04-27,Toscana,17.0
2020-04-28,Toscana,16.0
2020-04-29,Toscana,16.0
2020-04-30,Toscana,15.0
2020-05-01,Toscana,12.0
2020-05-02,Toscana,9.0
2020-05-03,Toscana,9.0
2020-05-04,Toscana,9.0
2020-05-05,Toscana,8.0
2020-05-06,Toscana,10.0
2020-05-07,Toscana,16.0
2020-05-08,Toscana,15.0
2020-05-09,Toscana,7.0
2020-05-10,Toscana,5.0
2020-05-11,Toscana,8.0
2020-05-12,Toscana,9.0
2020-05-13,Toscana,5.0
2020-05-14,Toscana,9.0
2020-05-15,Toscana,3.0
2020-05-16,Toscana,3.0
2020-05-17,Toscana,5.0
2020-05-18,Toscana,5.0
2020-05-19,Toscana,3.0
2020-05-20,Toscana,6.0
2020-05-21,Toscana,6.0
2020-05-22,Toscana,5.0
2020-05-23,Toscana,2.0
2020-05-24,Toscana,2.0
2020-05-25,Toscana,2.0
2020-05-26,Toscana,6.0
2020-05-27,Toscana,6.0
2020-05-28,Toscana,2.0
2020-05-29,Toscana,2.0
2020-05-30,Toscana,6.0
2020-05-31,Toscana,4.0
2020-06-01,Toscana,7.0
2020-06-02,Toscana,5.0
2020-06-03,Toscana,2.0
2020-06-04,Toscana,4.0
2020-06-05,Toscana,4.0
2020-06-06,Toscana,5.0
2020-06-07,Toscana,2.0
2020-06-08,Toscana,4.0
2020-06-09,Toscana,3.0
2020-06-10,Toscana,1.0
2020-06-11,Toscana,1.0
2020-06-12,Toscana,1.0
2020-06-13,Toscana,2.0
2020-06-14,Toscana,3.0
2020-06-15,Toscana,3.0
2020-06-16,Toscana,3.0
2020-06-17,Toscana,1.0
2020-06-18,Toscana,1.0
2020-06-19,Toscana,2.0
2020-06-20,Toscana,0.0
2020-06-21,Toscana,0.0
2020-06-22,Toscana,4.0
2020-06-23,Toscana,1.0
2020-06-24,Toscana,1.0
2020-06-25,Toscana,0.0
2020-06-26,Toscana,2.0
2020-06-27,Toscana,0.0
2020-06-28,Toscana,0.0
2020-06-29,Toscana,1.0
2020-06-30,Toscana,0.0
2020-07-01,Toscana,2.0
2020-07-02,Toscana,3.0
2020-07-03,Toscana,3.0
2020-07-04,Toscana,2.0
2020-07-05,Toscana,0.0
2020-07-06,Toscana,0.0
2020-07-07,Toscana,2.0
2020-07-08,Toscana,2.0
2020-07-09,Toscana,2.0
2020-07-10,Toscana,1.0
2020-07-11,Toscana,1.0
2020-07-12,Toscana,0.0
2020-07-13,Toscana,0.0
2020-07-14,Toscana,3.0
2020-07-15,Toscana,2.0
2020-07-16,Toscana,0.0
2020-07-17,Toscana,2.0
2020-07-18,Toscana,0.0
2020-07-19,Toscana,0.0
2020-07-20,Toscana,1.0
2020-07-21,Toscana,1.0
2020-07-22,Toscana,0.0
2020-07-23,Toscana,0.0
2020-07-24,Toscana,0.0
2020-07-25,Toscana,0.0
2020-07-26,Toscana,0.0
2020-07-27,Toscana,0.0
2020-07-28,Toscana,3.0
2020-07-29,Toscana,0.0
2020-07-30,Toscana,0.0
2020-07-31,Toscana,0.0
2020-08-01,Toscana,1.0
2020-08-02,Toscana,0.0
2020-08-03,Toscana,1.0
2020-08-04,Toscana,1.0
2020-08-05,Toscana,0.0
2020-08-06,Toscana,0.0
2020-08-07,Toscana,0.0
2020-08-08,Toscana,0.0
2020-08-09,Toscana,0.0
2020-08-10,Toscana,0.0
2020-08-11,Toscana,0.0
2020-08-12,Toscana,0.0
2020-08-13,Toscana,0.0
2020-08-14,Toscana,0.0
2020-08-15,Toscana,1.0
2020-08-16,Toscana,0.0
2020-08-17,Toscana,1.0
2020-08-18,Toscana,0.0
2020-08-19,Toscana,0.0
2020-08-20,Toscana,0.0
2020-08-21,Toscana,0.0
2020-08-22,Toscana,0.0
2020-08-23,Toscana,0.0
2020-08-24,Toscana,0.0
2020-08-25,Toscana,0.0
2020-08-26,Toscana,1.0
2020-08-27,Toscana,0.0
2020-08-28,Toscana,1.0
2020-08-29,Toscana,0.0
2020-08-30,Toscana,0.0
2020-08-31,Toscana,0.0
2020-09-01,Toscana,1.0
2020-09-02,Toscana,0.0
2020-09-03,Toscana,1.0
2020-09-04,Toscana,0.0
2020-09-05,Toscana,0.0
2020-09-06,Toscana,0.0
2020-09-07,Toscana,1.0
2020-09-08,Toscana,1.0
2020-09-09,Toscana,2.0
2020-09-10,Toscana,0.0
2020-09-11,Toscana,1.0
2020-09-12,Toscana,0.0
2020-09-13,Toscana,1.0
2020-09-14,Toscana,1.0
2020-09-15,Toscana,1.0
2020-09-16,Toscana,0.0
2020-09-17,Toscana,1.0
2020-09-18,Toscana,0.0
2020-09-19,Toscana,0.0
2020-09-20,Toscana,0.0
2020-09-21,Toscana,0.0
2020-09-22,Toscana,0.0
2020-09-23,Toscana,1.0
2020-09-24,Toscana,0.0
2020-09-25,Toscana,3.0
2020-09-26,Toscana,1.0
2020-09-27,Toscana,0.0
2020-09-28,Toscana,3.0
2020-09-29,Toscana,4.0
2020-09-30,Toscana,0.0
2020-10-01,Toscana,1.0
2020-10-02,Toscana,0.0
2020-10-03,Toscana,1.0
2020-10-04,Toscana,0.0
2020-10-05,Toscana,2.0
2020-10-06,Toscana,0.0
2020-10-07,Toscana,2.0
2020-10-08,Toscana,0.0
2020-10-09,Toscana,3.0
2020-10-10,Toscana,0.0
2020-10-11,Toscana,1.0
2020-10-12,Toscana,6.0
2020-10-13,Toscana,1.0
2020-10-14,Toscana,2.0
2020-10-15,Toscana,2.0
2020-10-16,Toscana,2.0
2020-10-17,Toscana,2.0
2020-10-18,Toscana,5.0
2020-10-19,Toscana,12.0
2020-10-20,Toscana,2.0
2020-10-21,Toscana,13.0
2020-10-22,Toscana,8.0
2020-10-23,Toscana,8.0
2020-10-24,Toscana,11.0
2020-10-25,Toscana,14.0
2020-10-26,Toscana,13.0
2020-10-27,Toscana,15.0
2020-10-28,Toscana,7.0
2020-10-29,Toscana,13.0
2020-10-30,Toscana,10.0
2020-10-31,Toscana,25.0
2020-11-01,Toscana,18.0
2020-11-02,Toscana,24.0
2020-11-03,Toscana,16.0
2020-11-04,Toscana,42.0
2020-11-05,Toscana,25.0
2020-11-06,Toscana,32.0
2020-11-07,Toscana,30.0
2020-11-08,Toscana,29.0
2020-11-09,Toscana,33.0
2020-11-10,Toscana,54.0
2020-11-11,Toscana,53.0
2020-11-12,Toscana,37.0
2020-11-13,Toscana,55.0
2020-11-14,Toscana,42.0
2020-11-15,Toscana,44.0
2020-11-16,Toscana,36.0
2020-11-17,Toscana,52.0
2020-11-18,Toscana,55.0
2020-11-19,Toscana,51.0
2020-11-20,Toscana,48.0
2020-11-21,Toscana,44.0
2020-11-22,Toscana,51.0
2020-11-23,Toscana,48.0
2020-11-24,Toscana,47.0
2020-11-25,Toscana,67.0
2020-11-26,Toscana,72.0
2020-11-27,Toscana,66.0
2020-11-28,Toscana,47.0
2020-11-29,Toscana,38.0
2020-11-30,Toscana,40.0
2020-12-01,Toscana,32.0
2020-12-02,Toscana,45.0
2020-12-03,Toscana,38.0
2020-12-04,Toscana,42.0
2020-12-05,Toscana,41.0
2020-12-06,Toscana,28.0
2020-12-07,Toscana,31.0
2020-12-08,Toscana,35.0
2020-12-09,Toscana,24.0
2020-12-10,Toscana,75.0
2020-12-11,Toscana,50.0
2020-12-12,Toscana,35.0
2020-12-13,Toscana,34.0
2020-12-14,Toscana,42.0
2020-12-15,Toscana,45.0
2020-12-16,Toscana,47.0
2020-12-17,Toscana,63.0
2020-02-24,Trentino-Alto Adige,
2020-02-25,Trentino-Alto Adige,0.0
2020-02-26,Trentino-Alto Adige,0.0
2020-02-27,Trentino-Alto Adige,0.0
2020-02-28,Trentino-Alto Adige,0.0
2020-02-29,Trentino-Alto Adige,0.0
2020-03-01,Trentino-Alto Adige,0.0
2020-03-02,Trentino-Alto Adige,0.0
2020-03-03,Trentino-Alto Adige,0.0
2020-03-04,Trentino-Alto Adige,0.0
2020-03-05,Trentino-Alto Adige,0.0
2020-03-06,Trentino-Alto Adige,0.0
2020-03-07,Trentino-Alto Adige,0.0
2020-03-08,Trentino-Alto Adige,0.0
2020-03-09,Trentino-Alto Adige,0.0
2020-03-10,Trentino-Alto Adige,0.0
2020-03-11,Trentino-Alto Adige,0.0
2020-03-12,Trentino-Alto Adige,2.0
2020-03-13,Trentino-Alto Adige,2.0
2020-03-14,Trentino-Alto Adige,1.0
2020-03-15,Trentino-Alto Adige,6.0
2020-03-16,Trentino-Alto Adige,1.0
2020-03-17,Trentino-Alto Adige,3.0
2020-03-18,Trentino-Alto Adige,1.0
2020-03-19,Trentino-Alto Adige,10.0
2020-03-20,Trentino-Alto Adige,4.0
2020-03-21,Trentino-Alto Adige,18.0
2020-03-22,Trentino-Alto Adige,10.0
2020-03-23,Trentino-Alto Adige,12.0
2020-03-24,Trentino-Alto Adige,24.0
2020-03-25,Trentino-Alto Adige,23.0
2020-03-26,Trentino-Alto Adige,17.0
2020-03-27,Trentino-Alto Adige,28.0
2020-03-28,Trentino-Alto Adige,22.0
2020-03-29,Trentino-Alto Adige,9.0
2020-03-30,Trentino-Alto Adige,28.0
2020-03-31,Trentino-Alto Adige,19.0
2020-04-01,Trentino-Alto Adige,49.0
2020-04-02,Trentino-Alto Adige,27.0
2020-04-03,Trentino-Alto Adige,27.0
2020-04-04,Trentino-Alto Adige,13.0
2020-04-05,Trentino-Alto Adige,19.0
2020-04-06,Trentino-Alto Adige,19.0
2020-04-07,Trentino-Alto Adige,24.0
2020-04-08,Trentino-Alto Adige,20.0
2020-04-09,Trentino-Alto Adige,17.0
2020-04-10,Trentino-Alto Adige,11.0
2020-04-11,Trentino-Alto Adige,18.0
2020-04-12,Trentino-Alto Adige,14.0
2020-04-13,Trentino-Alto Adige,14.0
2020-04-14,Trentino-Alto Adige,12.0
2020-04-15,Trentino-Alto Adige,17.0
2020-04-16,Trentino-Alto Adige,6.0
2020-04-17,Trentino-Alto Adige,29.0
2020-04-18,Trentino-Alto Adige,11.0
2020-04-19,Trentino-Alto Adige,18.0
2020-04-20,Trentino-Alto Adige,10.0
2020-04-21,Trentino-Alto Adige,12.0
2020-04-22,Trentino-Alto Adige,10.0
2020-04-23,Trentino-Alto Adige,6.0
2020-04-24,Trentino-Alto Adige,9.0
2020-04-25,Trentino-Alto Adige,13.0
2020-04-26,Trentino-Alto Adige,9.0
2020-04-27,Trentino-Alto Adige,3.0
2020-04-28,Trentino-Alto Adige,7.0
2020-04-29,Trentino-Alto Adige,6.0
2020-04-30,Trentino-Alto Adige,3.0
2020-05-01,Trentino-Alto Adige,8.0
2020-05-02,Trentino-Alto Adige,3.0
2020-05-03,Trentino-Alto Adige,6.0
2020-05-04,Trentino-Alto Adige,4.0
2020-05-05,Trentino-Alto Adige,5.0
2020-05-06,Trentino-Alto Adige,4.0
2020-05-07,Trentino-Alto Adige,1.0
2020-05-08,Trentino-Alto Adige,3.0
2020-05-09,Trentino-Alto Adige,1.0
2020-05-10,Trentino-Alto Adige,3.0
2020-05-11,Trentino-Alto Adige,2.0
2020-05-12,Trentino-Alto Adige,2.0
2020-05-13,Trentino-Alto Adige,1.0
2020-05-14,Trentino-Alto Adige,2.0
2020-05-15,Trentino-Alto Adige,3.0
2020-05-16,Trentino-Alto Adige,2.0
2020-05-17,Trentino-Alto Adige,0.0
2020-05-18,Trentino-Alto Adige,1.0
2020-05-19,Trentino-Alto Adige,2.0
2020-05-20,Trentino-Alto Adige,0.0
2020-05-21,Trentino-Alto Adige,0.0
2020-05-22,Trentino-Alto Adige,0.0
2020-05-23,Trentino-Alto Adige,1.0
2020-05-24,Trentino-Alto Adige,1.0
2020-05-25,Trentino-Alto Adige,1.0
2020-05-26,Trentino-Alto Adige,3.0
2020-05-27,Trentino-Alto Adige,1.0
2020-05-28,Trentino-Alto Adige,0.0
2020-05-29,Trentino-Alto Adige,0.0
2020-05-30,Trentino-Alto Adige,0.0
2020-05-31,Trentino-Alto Adige,0.0
2020-06-01,Trentino-Alto Adige,0.0
2020-06-02,Trentino-Alto Adige,1.0
2020-06-03,Trentino-Alto Adige,0.0
2020-06-04,Trentino-Alto Adige,2.0
2020-06-05,Trentino-Alto Adige,0.0
2020-06-06,Trentino-Alto Adige,0.0
2020-06-07,Trentino-Alto Adige,0.0
2020-06-08,Trentino-Alto Adige,0.0
2020-06-09,Trentino-Alto Adige,0.0
2020-06-10,Trentino-Alto Adige,0.0
2020-06-11,Trentino-Alto Adige,0.0
2020-06-12,Trentino-Alto Adige,-1.0
